iteration: 500, loss: 0.0189, scmap loss: 0.0150, locref loss: 0.0008, limb loss: 0.0031, lr: 0.0001
iteration: 29500, loss: 0.0010, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 30000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 30500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 31000, loss: 0.0010, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 31500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 32000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 32500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 33000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 33500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 34000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 34500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 35000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 35500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 36000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 36500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 37000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 37500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 38000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 38500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 39000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 39500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 40000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 40500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 41000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 41500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 42000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 42500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 43000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 43500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 44000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 44500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 45000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0001, lr: 1e-05
iteration: 45500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 46000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 46500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 47000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 47500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 48000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 48500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 49000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 49500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 50000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 50500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 51000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 51500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 52000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 52500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 53000, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 53500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 54000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 54500, loss: 0.0010, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 55000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 55500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 56000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 56500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 57000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 57500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 58000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 58500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 59000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 59500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 60000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 60500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 61000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 61500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 62000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 62500, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 63000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 63500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 64000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 64500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 65000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 65500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 66000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 66500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 67000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 67500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 68000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 68500, loss: 0.0008, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 69000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 69500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 70000, loss: 0.0009, scmap loss: 0.0009, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 70500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 71000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 71500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 72000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 72500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 73000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 73500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 74000, loss: 0.0008, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 74500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 75000, loss: 0.0008, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 75500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 76000, loss: 0.0008, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 76500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 77000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 77500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 78000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 78500, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 79000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 79500, loss: 0.0008, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
iteration: 80000, loss: 0.0009, scmap loss: 0.0008, locref loss: 0.0000, limb loss: 0.0000, lr: 1e-05
